Nama Perusahaan/Nama Pengusaha,Usaha /Produk Utama,Total Aset (Rp. Juta),Penjualan Rata-rata Per Tahun (Rp.Juta),Jumlah Tenaga Kerja,Tahun Survey,Onclick,Sektor
 UD Setia Jaya,Dagang Barang Bekas,160,180,2,2008,?pm=7WrWbYMgWpWK4CcCBEhUlA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Tiga A Xerox,Dagang Alat Tulis Kantor,22,132,6,2008,?pm=I9rnR1aNUQ237KOaE3SrWw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Alfa Jaya,Dagang Bambu,"6,5",36,2,2008,?pm=9r38U5orbIbwz8L+Dt250w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mak Cell,Dagang Voucher dan Handphone,38,120,4,2008,?pm=TQlM8aA3vKX4E6KmMExK4Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mandala Citra,Dagang Tas,"23,5",108,1,2008,?pm=AKn5yPnwqYL7TJDA3qEpUg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Agus,Penjualan Manisan,1.018,120,0,2009,?pm=2jgmYuREnn9D4XUJX4pGew==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Mila,Toko Kelontong,"19,5",240,1,2012,?pm=lJtVP3/HlFvv4XESX8O1yQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Raxel,Toko Kelontong,32,72,0,2012,?pm=9OjNS8Z1aOGt1a0bo5Y4og==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Arya,Toko Kelontong,41,360,0,2012,?pm=UwAqTIFmgFiHVXRQ3GeutA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dwi Putri,Warung,67,540,0,2012,?pm=0WmCQtf3T0nr0o/kmsxnrw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Ayu Cell,Konter Celluler,"22,65",72,0,2012,?pm=sQmsuW1BTc+gd+FL7kjr4g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Oki,Warung,17,60,0,2012,?pm=0ta9AmQ44HptUweyttqRmw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Tesa,Toko Kelontong,36,144,0,2012,?pm=u53bNf8rkjdxxneUNJvSyQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Berlian,Toko Kelontongan,"71,05",90,0,2012,?pm=wO/hDEUq/vwWKyAXpxAXBg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM Ratnawati,Rumah Makan,"57,5",120,0,2012,?pm=Urmj7PY/e2koBMn8CBHKpA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Tinem,Warung,"53,7",108,0,2012,?pm=t63C6XGoqB6kmQ2n7mC3yA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Irma,Warung,"6,5","35,64",0,2012,?pm=WGd0YbjAl0Pb7PNF+ClqGQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Tati,Warung,"26,9",72,0,2012,?pm=mwNJ4bQXNJP8g4oS2n0YNQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Laila Cell,Konter Cellular,"7,3",108,0,2012,?pm=UvhMf8UmUgOa7oKQ2Mcouw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Jank Cell,Konter Cellular,"10,5",40,0,2012,?pm=6zAqCJtOmBBr4UkV+eILcw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Mono,Bengkel,77,240,2,2012,?pm=5tHcA5lFCe0VpHFX3AUbxA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Wati,Warung,"63,7",108,0,2012,?pm=0zOhuKiVCekLqwwn1SATqA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Jajang,Warung,38,144,0,2012,?pm=uIdqFYWb90ypEdUkQISCxA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Andre Jaya,Jasa,"192,5",140,5,2012,?pm=7+BOLbVxi9bmulFAt3+tQg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Raja,Dagang,147,600,2,2012,?pm=vAlYsKFl6l3gUbizzyx5pg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Diva,Dagang,77,76,2,2012,?pm=MTR5+Xak6in2zHUCX8KJnw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Optik Surya Abadi,Dagang,50,89,2,2012,?pm=3UXfdUI3Nm1OxmgO6yr9mA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Obat Raja Farma,Dagang,"65,5",63,2,2012,?pm=4XsKbkmZMPzKJcKZH+04Mg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Azka Cell Dan Fotocopy,Jasa,"135,3",108,2,2012,?pm=pI+cS+ldrcM0cpbr4eCtnw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 NP SPEED,Dagang,110,60,2,2012,?pm=+jFVAdrKrazugqxRmv7/Rw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Martin Cell,Dagang,15,84,1,2012,?pm=UXsUQlJoTXX9bllSZuqOTw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 John Elektronik,Dagang,30,77,1,2012,?pm=dfSsJE9h93oBbxUtHxxPew==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Zidane,Dagang,132,120,2,2012,?pm=y1m91Ls2OYO/Yt+1+ABs3w==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Beetwen Fotocopy,Jasa,"111,8",129,3,2012,?pm=OL0ySL18X+FluQksURg0+w==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bandrek Irfan,Bandrek,0,0,1,2012,?pm=mSU9mc6CGgjkrbdLUAzVSw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Yunika Ponsel,Dagang Voucher HP,23,108,2,2008,?pm=ooNj1LJNV7YxFUyH/3yibg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Hykal Motor,Dagang Sparepart,22,84,2,2008,?pm=np7mmk1IngPaK7ODjgO2QQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kedai Buyung,Dagang Makan dan Minuman,27,108,2,2008,?pm=NQrmHl7XJgJGS6U46xRmDw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Lontong Tuyuhan Pak Zaery,Warung Makan,236,369,3,2013,?pm=7QiNnrXcZmAbI75VHr0Jlw==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Rochmad,Dagang Kelontong,135,280,3,2008,?pm=P7zjhZtwJrJy1E9p67HqNg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Rizal Cell,Dagang Pulsa,"9,75",330,1,2008,?pm=ZPpRdUn+PKdsQygXEUjqig==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mie Ayam Kartini,Penjualan Makanan,"12,5",69,0,2009,?pm=5nn0V+QKiQLfuLO6WvXsEg==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Pakaian Hidayati,Penjualan Pakaian ,36,72,0,2009,?pm=9jgAHJrNRREIeu97MFBtuQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Rona,Penjualan Sepatu,"116,3",660,0,2009,?pm=L0sdt/GI8TmUYDutOs3bOQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Anik,Penjualan Pakaian ,82,330,0,2009,?pm=Ewj6Ff0u08Yt24XTxrBuoA==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Aksesoris & Bengkel Motor,Penjualan Aksesoris & Bengkel Motor,"320,5",207,2,2009,?pm=VlqTxeVL+KPsiRTSrge4uw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Boy Celluler,Dagang Pulsa dan HP,"13,5",81,2,2009,?pm=ZiHkQMEjiYC7tRyKUmxwtw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Es Rumput Laut Lubuak Solo,Es Rumput Laut,16,0,4,2012,?pm=rWyXlPvmUJZmNdyOzVKuew==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG  H.B,PERDAGANGAN,"103,75",192,2,2010,?pm=6bQ37DzyjRPNs6tSmSlq1g==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG SEMBAKO DUA PUTRA,WARUNG SEMBAKO,"89,5","81,6",2,2010,?pm=wVg/hqRE1Mq6gj3VDAe5Aw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bakso Helmi,Dagang,"92,4",117,1,2012,?pm=5gV2sURzjhcheSIpEtZ6Mg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Fafayo,Dagang,30,52,2,2012,?pm=cEH4VI+f3cA0WyOw9FQOXw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Lina Salon,Jasa,37,33,1,2012,?pm=tLvnl+B/kiAjqrmRGUx/IA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Widra Tailor 5,Jasa,36,"97,5",4,2012,?pm=CJNu2sZ6Qs1f31TAB+seIw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Roni Cell,Dagang,"93,5",76,2,2012,?pm=xlfeIPnhV6WZJ78b+xYsKA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sembako,Warung Sembako,3,66,1,2013,?pm=cHNfbwfZ1ZDahWlyQOtPPg==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Barokah,Warung Smebako,5,120,2,2013,?pm=ClwSXKNXbFATRm4OsA7JEQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Amal Jaya,Kios,"55,7",36,4,2012,?pm=sE2pWU6nbqF04JAaKPIyAQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Susanti,Sembako,"137,3",72,3,2012,?pm=0aL9R7yWl/wKOwM9pwTFng==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Syifa Ulu-Ulu,Asesoris Dan Mainan,"19,14","46,38",1,2013,?pm=MJUVVbdY+JPTi9KjYmQrxg==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD Taman Indah,Dagang Tanaman Hias,"146,45",28,5,2008,?pm=ChbuJ6lHE0Bfyz3BINxESg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Johny,Dagang Makanan dan Minuman,"208,06",156,2,2008,?pm=i44ejAIZZJPv+CvW5gGpJQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Edino,Dagang Daging Ayam,"257,55",120,2,2008,?pm=qalAYPoL2r21/0zGtknE+g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Reza,Dagang Sembako,"219,17",88,2,2008,?pm=3gFpZa+82eDYNQrJWjil9w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Pencucian Mobil Tirta Mandiri,Pencucian Mobil,1.195.000.000,460.000.000,10,2011,?pm=cf4DL/VsDDXnc6WhGj4KpQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Pisang Coklat,Dagang,8.500.000,128.000.000,1,2011,?pm=wq+BnRPUImFs4UtRtY28jw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM Jane,Rumah Makan,67.000.000,800.000.000,6,2011,?pm=48Zs/EoM0yU2iqriUGJkmw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Mama,Makanan Ringan,2.000.000,126.000.000,1,2011,?pm=lhxBQMmYq3iP5XfsPbhz5w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kantin Mahasiswa,"Perdagangan, Hotel Dan Restoran","11,5",215,2,2011,?pm=NolNO7ef8QbfS/nA+gW+yw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Yono,Dagang Sembako,690,1.500,4,2008,?pm=siHKkRFAtS26BdO44hiJCA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RUMAH MAKAN NASI KUNING NIKY,MAKANAN,"150,5",88,3,2010,?pm=KOYmdguiAeqxnbcSmdznyg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG MAKAN BRYAN,WARUNG MAKAN,"51,85",68,2,2010,?pm=8nzrUbypDHTW2JL53Hl35Q==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 AQUAROSE,DEPOT AIR,"73,5",144,5,2010,?pm=BASTiRwp5++WDlFiWmDjKg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG FIONI,MAKANAN,"110,8",52,2,2010,?pm=7g8FraHz+AjhXM/JqkQmhQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 SILVA,DAGANG,"110,3",54,1,2010,?pm=pMjST52nXfsbzcljyg2qjw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG INGIN MAJU,WARUNG SEMBAKO,"5,8",60,1,2010,?pm=t4EXDpXA+JJgfC8yPPL/Xw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Unizar,Kripik/ Makanan,14,10,1,2015,?pm=kAk06XUGW3VOIuuNqQfLQQ==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Lestari,Aneka Sarapan,"142,5",75,3,2015,?pm=YjilXJX64LwKisehj/shrg==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Pakan Ternak Fadil,Pakan Ternak,"9,5",72,1,2015,?pm=XTXdQhOTIIB/hXIMupvTtQ==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Distro Reflexs,Pakaian,"29,5",168,1,2015,?pm=c3Z/4fEF8mTRK34/aE3yaA==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Riet,Dagang Kue,"45,95",60,2,2008,?pm=uaY1DxBG/+iMX/tnAsDAlA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mansur,Dagang Pakaian,300,240,3,2008,?pm=F+q8hp35jjPkmdcxPtHedQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Hapiah,Sembako,36,12,2,2012,?pm=RJ7+9vxhy5l4YIwxND884g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Nurhayati,Sembako,24,12,1,2012,?pm=k+LvX1YEuePB+PRN6PWThg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Marni Cell,Pulsa,"8,44",48,2,2012,?pm=Z3L4WgPSO1sjNOY4bmeFYg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Tamui,Kios,"37,7",12,2,2012,?pm=skHy7dhVnxIRy1ZxFyg9Lw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Nanggroe Art Studio,Sablon Net,"51,5",198,1,2014,?pm=ujfnAT1gOmpne79DK/tYrA==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Agung Fatkhi,Penjual Beras,"69,7","163,08",1,2014,?pm=uJ+BAWX55kxttz9ToYloIQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Choco Waduk,Makanan Dan Minuman ,"11,5",72,4,2014,?pm=fX5bGBSKlOA8wgdkzctofA==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Agam Motor,Toko Peralatan Motor,"232,7","354,08",2,2014,?pm=DRBXy9k1GZrWp9nvBB4mUQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Armen Perabot,Penjualan Perabot Kayu,53,86,3,2014,?pm=eDqkDALZ31FNW6/4bevkVg==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Motor Andesar,Bengkel Motor,"224,5",36,2,2014,?pm=LZ6HMXJ24zVy4QZdiHOtyA==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Depo Ag21,Depo Air Minum Isi Ulang,"29,5",24,1,2014,?pm=VqdPgpayR5w4FfR1qRihpQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Indah Fashion,Dagang,864,390,3,2018,?pm=wtzZDsGMiuW8UdeYofL8yw==&mp=tFF9KAXBbci/UefzhiAg3g==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Familimat,Dagang,839,780,2,2018,?pm=tqc5s2XFRf7BFU4NNqSmfA==&mp=tFF9KAXBbci/UefzhiAg3g==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD Sirsa Suuwardi,Dagang,"6,6",30,1,2015,?pm=74UETdFRglJwrH8EIXY5Tw==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kelontong Bacok,Toko Kelontong,"207,5","33,6",1,2016,?pm=rNeJKwI1RKqZbfx7G+PtcQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Dinda,Warung Kelontong,89,"115,2",1,2015,?pm=xmk3AbUvr9VC2sqF8ARrMw==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Nada,Toko Snack Dan Soft Drink,322,81,2,2015,?pm=HBDMW2R+5AQOTZb2/hBK2g==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Distro,Baju,55,36,1,2016,?pm=FQLcrcqo+z8bk3GAKooToQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Buah Bu Jannah,Buah,"8,2",144,1,2016,?pm=x0aLB8IU0WazX2JTmXGCMQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Bunga Segar Claudia,Bunga,1.260,576,2,2016,?pm=EQyknq5lA1VyF+VptM8kHQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Salatiga,Jilbab,"25,6",6,1,2016,?pm=1rb/1G51FTEKamVVKYbOBw==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Nasi Padang,Warung Makan,"92,4",60,2,2016,?pm=u7+Bd7IDgznUMGidz70FIQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel,Bengkel,7,60,1,2016,?pm=ls6oUuSXjO/oTLdmM1SvnQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Distro 25 Point Clothing Shop,Baju Distro,99,6,2,2016,?pm=/LIaQeVSFH3ly4I0RXcHzA==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Gorengan,Gorengan,17,"10,8",2,2016,?pm=AuCYX64+ioec0yMQPW1GGg==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Usaha Meubel Rahimah,Meja & Lemari,"180,5","13,5",1,2016,?pm=TUCUqHEqP0qSZGh1ezAPWQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Bunga Carisa,Tanaman,"132,5",78,1,2016,?pm=U3MW8r78zXDjIKt4QhaUbA==&mp=5JdvraNzQnzSzI+hC9alEQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
